Invoice_id,Branch,City,Category,Unit_price,Quantity,Date,Time,Payment_method,Rating,Profit_margin,Total Sales
9737,WALM003,San Antonio,Home and lifestyle,42,1,2021-11-26,08:54:00,Cash,7,48%,42
9114,WALM099,Weatherford,Fashion accessories,19,2,2021-11-27,12:17:00,Cash,3,18%,38
9147,WALM054,Sherman,Home and lifestyle,40,1,2021-11-28,15:08:00,Cash,4,21%,40
1786,WALM096,Eagle Pass,Fashion accessories,29,1,2021-11-29,14:50:00,Ewallet,6,18%,29
1830,WALM001,Houston,Fashion accessories,30,1,2021-11-30,19:13:00,Ewallet,5,36%,30
9341,WALM086,Rosenberg,Home and lifestyle,84,2,2021-12-01,12:23:00,Cash,3,33%,168
2709,WALM041,Mission,Home and lifestyle,67,3,2021-12-02,06:11:00,Ewallet,6,48%,201
8928,WALM050,Victoria,Fashion accessories,72,3,2021-12-03,10:40:00,Credit card,7,48%,216
9423,WALM073,Seguin,Home and lifestyle,30,2,2021-12-04,13:02:00,Cash,7,33%,60
1567,WALM072,Lancaster,Home and lifestyle,25,1,2021-12-05,14:48:00,Ewallet,4,33%,25
1767,WALM083,Farmers Branch,Home and lifestyle,57,1,2021-12-06,14:17:00,Ewallet,6,33%,57
2167,WALM005,Fort Worth,Home and lifestyle,40,2,2021-12-07,17:52:00,Ewallet,8,48%,80
2639,WALM042,Bryan,Home and lifestyle,44,3,2021-12-08,06:22:00,Ewallet,4,48%,132
9155,WALM038,Sugar Land,Home and lifestyle,70,2,2021-12-09,13:35:00,Cash,5,48%,140
2744,WALM007,Arlington,Fashion accessories,25,2,2021-12-10,14:42:00,Ewallet,6,48%,50
3105,WALM033,Pearland,Home and lifestyle,18,3,2021-12-11,13:16:00,Ewallet,9,48%,54
1226,WALM094,Alamo,Fashion accessories,77,3,2021-12-12,15:28:00,Ewallet,7,33%,231
2479,WALM015,Grand Prairie,Home and lifestyle,50,1,2021-12-13,11:18:00,Ewallet,7,48%,50
2866,WALM053,Conroe,Fashion accessories,25,3,2021-12-14,19:12:00,Ewallet,7,21%,75
9753,WALM003,San Antonio,Home and lifestyle,48,1,2021-12-15,12:07:00,Cash,5,48%,48
2798,WALM066,Grapevine,Fashion accessories,64,2,2021-12-16,17:02:00,Ewallet,5,33%,128
2360,WALM036,Allen,Fashion accessories,68,2,2021-12-17,20:23:00,Ewallet,7,48%,136
9009,WALM089,Southlake,Home and lifestyle,24,1,2021-12-18,08:00:00,Cash,4,33%,24
9525,WALM025,Waco,Home and lifestyle,79,1,2021-12-19,10:08:00,Cash,3,48%,79
1884,WALM043,Baytown,Fashion accessories,84,2,2021-12-20,18:13:00,Ewallet,5,48%,168
1339,WALM036,Allen,Home and lifestyle,23,3,2021-12-21,06:21:00,Ewallet,4,48%,69
1683,WALM051,New Braunfels,Home and lifestyle,35,2,2021-12-22,19:02:00,Ewallet,6,48%,70
1979,WALM060,DeSoto,Home and lifestyle,46,2,2021-12-23,12:25:00,Ewallet,5,33%,92
2254,WALM058,Port Arthur,Fashion accessories,19,2,2021-12-24,16:35:00,Ewallet,5,33%,38
9766,WALM054,Sherman,Fashion accessories,46,2,2021-12-25,11:18:00,Cash,4,33%,92
1029,WALM016,Brownsville,Home and lifestyle,25,3,2021-12-26,13:07:00,Ewallet,7,48%,75
1382,WALM006,El Paso,Fashion accessories,23,1,2021-12-27,12:38:00,Ewallet,6,48%,23
1610,WALM041,Mission,Fashion accessories,83,3,2021-12-28,13:55:00,Ewallet,5,48%,249
1670,WALM097,Alice,Fashion accessories,19,2,2021-12-29,12:30:00,Ewallet,4,18%,38
2779,WALM078,Del Rio,Home and lifestyle,73,1,2021-12-30,15:02:00,Ewallet,8,33%,73
2828,WALM026,Denton,Electronic accessories,15,2,2021-12-31,10:16:00,Ewallet,9,48%,30
3142,WALM004,Austin,Fashion accessories,67,2,2022-01-01,07:49:00,Ewallet,6,48%,134
1376,WALM058,Port Arthur,Fashion accessories,27,3,2022-01-02,06:31:00,Ewallet,8,33%,81
3020,WALM066,Grapevine,Fashion accessories,85,1,2022-01-03,12:26:00,Ewallet,7,33%,85
9651,WALM084,Schertz,Home and lifestyle,84,1,2022-01-04,13:04:00,Cash,5,33%,84
2612,WALM019,Pasadena,Fashion accessories,23,2,2022-01-05,07:10:00,Ewallet,5,48%,46
8985,WALM089,Southlake,Home and lifestyle,24,2,2022-01-06,14:20:00,Cash,4,33%,48
1867,WALM092,Lake Jackson,Home and lifestyle,37,2,2022-01-07,09:01:00,Ewallet,4,33%,74
9551,WALM054,Sherman,Home and lifestyle,42,3,2022-01-08,16:51:00,Cash,7,21%,126
9754,WALM054,Sherman,Fashion accessories,33,3,2022-01-09,10:54:00,Cash,6,33%,99
1723,WALM098,Mineral Wells,Home and lifestyle,68,1,2022-01-10,11:16:00,Ewallet,5,18%,68
2956,WALM045,Missouri City,Fashion accessories,48,1,2022-01-11,10:00:00,Credit card,7,48%,48
1624,WALM043,Baytown,Fashion accessories,33,3,2022-01-12,17:57:00,Ewallet,6,48%,99
9416,WALM074,Weslaco,Fashion accessories,54,1,2022-01-13,16:33:00,Cash,4,33%,54
1559,WALM096,Eagle Pass,Home and lifestyle,78,2,2022-01-14,18:54:00,Ewallet,9,33%,156
1236,WALM023,Midland,Fashion accessories,19,1,2022-01-15,09:18:00,Ewallet,5,48%,19
2802,WALM080,Nacogdoches,Fashion accessories,74,2,2022-01-16,15:19:00,Ewallet,5,33%,148
2834,WALM016,Brownsville,Electronic accessories,79,2,2022-01-17,16:56:00,Ewallet,5,48%,158
3213,WALM043,Baytown,Home and lifestyle,56,2,2022-01-18,11:22:00,Ewallet,8,48%,112
9743,WALM069,Rockwall,Home and lifestyle,43,3,2022-01-19,10:51:00,Cash,4,33%,129
9875,WALM087,Waxahachie,Home and lifestyle,41,2,2022-01-20,13:39:00,Cash,3,33%,82
2421,WALM083,Farmers Branch,Home and lifestyle,71,3,2022-01-21,09:03:00,Ewallet,8,33%,213
9196,WALM025,Waco,Fashion accessories,51,2,2022-01-22,14:02:00,Cash,4,48%,102
9437,WALM087,Waxahachie,Home and lifestyle,69,2,2022-01-23,16:33:00,Cash,5,33%,138
9582,WALM056,Rowlett,Fashion accessories,54,1,2022-01-24,08:54:00,Cash,5,33%,54
9736,WALM009,Plano,Fashion accessories,67,2,2022-01-25,12:11:00,Cash,4,48%,134
9974,WALM065,Texas City,Fashion accessories,52,1,2022-01-26,12:40:00,Cash,7,33%,52
1662,WALM100,Canyon,Fashion accessories,18,2,2022-01-27,09:22:00,Ewallet,7,18%,36
2008,WALM093,Angleton,Fashion accessories,37,1,2022-01-28,07:35:00,Ewallet,7,33%,37
2180,WALM060,DeSoto,Fashion accessories,60,1,2022-01-29,12:57:00,Ewallet,7,33%,60
1099,WALM086,Rosenberg,Home and lifestyle,44,2,2022-01-30,14:36:00,Ewallet,4,33%,88
1630,WALM084,Schertz,Fashion accessories,48,3,2022-01-31,11:58:00,Ewallet,7,33%,144
2306,WALM036,Allen,Fashion accessories,22,1,2022-02-01,07:52:00,Ewallet,4,48%,22
9475,WALM084,Schertz,Home and lifestyle,71,3,2022-02-02,09:13:00,Cash,5,33%,213
1017,WALM001,Houston,Home and lifestyle,41,2,2022-02-03,16:18:00,Ewallet,6,36%,82
1840,WALM080,Nacogdoches,Fashion accessories,80,2,2022-02-04,22:13:00,Ewallet,8,33%,160
1075,WALM057,Euless,Home and lifestyle,34,2,2022-02-05,20:46:00,Ewallet,8,33%,68
8950,WALM087,Waxahachie,Fashion accessories,64,1,2022-02-06,12:17:00,Cash,5,33%,64
9311,WALM074,Weslaco,Home and lifestyle,74,1,2022-02-07,13:30:00,Cash,4,33%,74
1190,WALM083,Farmers Branch,Fashion accessories,56,3,2022-02-08,18:24:00,Ewallet,5,33%,168
1434,WALM056,Rowlett,Fashion accessories,62,2,2022-02-09,07:25:00,Ewallet,8,33%,124
3011,WALM085,Kerrville,Home and lifestyle,67,1,2022-02-10,10:37:00,Ewallet,9,33%,67
1259,WALM098,Mineral Wells,Home and lifestyle,48,2,2022-02-11,12:15:00,Ewallet,8,18%,96
2887,WALM028,Odessa,Home and lifestyle,85,2,2022-02-12,19:58:00,Ewallet,9,48%,170
2972,WALM085,Kerrville,Fashion accessories,18,1,2022-02-13,13:12:00,Ewallet,6,33%,18
9517,WALM003,San Antonio,Home and lifestyle,52,2,2022-02-14,15:06:00,Cash,6,48%,104
9573,WALM035,San Angelo,Home and lifestyle,47,2,2022-02-15,09:17:00,Cash,4,48%,94
9596,WALM082,Weslaco,Fashion accessories,47,2,2022-02-16,13:56:00,Cash,5,33%,94
9713,WALM046,Temple,Home and lifestyle,47,3,2022-02-17,12:11:00,Cash,3,48%,141
1766,WALM085,Kerrville,Fashion accessories,75,2,2022-02-18,09:19:00,Ewallet,8,33%,150
2131,WALM023,Midland,Home and lifestyle,69,2,2022-02-19,10:04:00,Ewallet,9,48%,138
9057,WALM069,Rockwall,Home and lifestyle,77,1,2022-02-20,10:06:00,Cash,3,33%,77
1493,WALM099,Weatherford,Home and lifestyle,27,1,2022-02-21,07:38:00,Ewallet,4,18%,27
9619,WALM074,Weslaco,Home and lifestyle,84,1,2022-02-22,11:01:00,Cash,7,33%,84
2867,WALM095,Big Spring,Home and lifestyle,57,1,2022-02-23,20:58:00,Ewallet,6,33%,57
2949,WALM095,Big Spring,Home and lifestyle,33,3,2022-02-24,14:25:00,Ewallet,8,33%,99
1185,WALM077,Coppell,Home and lifestyle,19,2,2022-02-25,18:11:00,Ewallet,6,33%,38
1495,WALM046,Temple,Home and lifestyle,70,2,2022-02-26,17:39:00,Ewallet,5,48%,140
2399,WALM013,Irving,Home and lifestyle,49,3,2022-02-28,17:31:00,Ewallet,6,48%,147
8915,WALM003,San Antonio,Home and lifestyle,35,1,2022-03-01,08:47:00,Cash,5,48%,35
9547,WALM065,Texas City,Home and lifestyle,80,2,2022-03-02,11:20:00,Cash,4,33%,160
1126,WALM090,Brownwood,Fashion accessories,15,2,2022-03-03,19:52:00,Ewallet,5,33%,30
2006,WALM094,Alamo,Fashion accessories,44,3,2022-03-04,08:50:00,Ewallet,8,33%,132
2200,WALM061,Cedar Park,Fashion accessories,32,1,2022-03-05,06:47:00,Ewallet,9,33%,32
2983,WALM041,Mission,Home and lifestyle,69,1,2022-03-06,08:08:00,Ewallet,8,48%,69
1833,WALM076,Huntsville,Home and lifestyle,42,1,2022-03-07,07:03:00,Ewallet,5,33%,42
1981,WALM005,Fort Worth,Home and lifestyle,50,1,2022-03-08,17:18:00,Ewallet,7,48%,50
9514,WALM084,Schertz,Fashion accessories,51,2,2022-03-09,06:36:00,Cash,5,33%,102
9758,WALM038,Sugar Land,Fashion accessories,52,3,2022-03-10,13:03:00,Cash,6,48%,156
2166,WALM023,Midland,Fashion accessories,39,1,2022-03-11,10:12:00,Ewallet,6,48%,39
3128,WALM033,Pearland,Fashion accessories,21,1,2022-03-12,19:10:00,Ewallet,8,48%,21
9212,WALM030,Richardson,Fashion accessories,36,2,2022-03-13,07:25:00,Cash,3,48%,72
2110,WALM098,Mineral Wells,Fashion accessories,50,3,2022-03-14,19:46:00,Ewallet,9,18%,150
8874,WALM003,San Antonio,Fashion accessories,52,2,2022-03-15,06:47:00,Cash,6,48%,104
2932,WALM010,Laredo,Fashion accessories,24,1,2022-03-16,19:11:00,Ewallet,5,48%,24
1086,WALM025,Waco,Fashion accessories,17,1,2022-03-17,11:01:00,Ewallet,9,48%,17
1225,WALM003,San Antonio,Home and lifestyle,66,1,2022-03-18,10:01:00,Ewallet,8,36%,66
8936,WALM069,Rockwall,Fashion accessories,49,1,2022-03-19,13:53:00,Cash,7,33%,49
8992,WALM074,Weslaco,Fashion accessories,69,2,2022-03-20,12:06:00,Cash,3,33%,138
9914,WALM058,Port Arthur,Fashion accessories,29,1,2022-03-21,12:13:00,Cash,7,33%,29
2291,WALM097,Alice,Home and lifestyle,22,1,2022-03-22,06:08:00,Ewallet,6,18%,22
9849,WALM065,Texas City,Home and lifestyle,38,3,2022-03-23,10:17:00,Cash,5,33%,114
2345,WALM041,Mission,Home and lifestyle,52,2,2022-03-24,08:32:00,Ewallet,8,48%,104
2430,WALM028,Odessa,Fashion accessories,31,2,2022-03-25,19:28:00,Ewallet,4,48%,62
2619,WALM094,Alamo,Home and lifestyle,24,3,2022-03-26,08:38:00,Ewallet,4,33%,72
9872,WALM056,Rowlett,Fashion accessories,47,2,2022-03-27,08:29:00,Cash,3,33%,94
2001,WALM011,Lubbock,Home and lifestyle,41,1,2022-03-28,16:06:00,Ewallet,7,48%,41
9630,WALM003,San Antonio,Fashion accessories,80,2,2022-03-29,12:15:00,Cash,7,48%,160
1191,WALM034,College Station,Home and lifestyle,78,1,2022-03-30,21:16:00,Ewallet,9,48%,78
1804,WALM042,Bryan,Fashion accessories,40,1,2022-03-31,16:51:00,Ewallet,7,48%,40
2162,WALM044,Pharr,Fashion accessories,25,3,2022-04-01,08:29:00,Ewallet,6,48%,75
2226,WALM044,Pharr,Fashion accessories,39,3,2022-04-02,08:37:00,Ewallet,8,48%,117
3043,WALM085,Kerrville,Home and lifestyle,83,1,2022-04-03,09:44:00,Ewallet,9,33%,83
3185,WALM058,Port Arthur,Home and lifestyle,80,2,2022-04-04,13:01:00,Ewallet,9,33%,160
8932,WALM074,Weslaco,Fashion accessories,63,2,2022-04-05,12:17:00,Cash,4,33%,126
9599,WALM009,Plano,Home and lifestyle,17,3,2022-04-06,13:40:00,Cash,6,48%,51
1037,WALM083,Farmers Branch,Home and lifestyle,27,3,2022-04-07,12:01:00,Ewallet,5,33%,81
1614,WALM005,Fort Worth,Fashion accessories,52,3,2022-04-08,08:45:00,Ewallet,9,48%,156
2142,WALM053,Conroe,Fashion accessories,48,2,2022-04-10,22:56:00,Ewallet,8,57%,96
1280,WALM023,Midland,Fashion accessories,51,3,2022-04-11,21:37:00,Ewallet,4,48%,153
2472,WALM062,Galveston,Fashion accessories,75,3,2022-04-12,22:16:00,Ewallet,5,33%,225
9748,WALM055,Waxahachie,Fashion accessories,50,2,2022-04-13,09:34:00,Cash,5,33%,100
1789,WALM008,Corpus Christi,Home and lifestyle,75,3,2022-04-14,07:45:00,Ewallet,8,48%,225
3182,WALM057,Euless,Fashion accessories,69,2,2022-04-15,22:24:00,Ewallet,6,33%,138
9158,WALM086,Rosenberg,Fashion accessories,73,3,2022-04-16,13:49:00,Cash,3,33%,219
9674,WALM054,Sherman,Fashion accessories,21,1,2022-04-17,15:29:00,Cash,4,33%,21
1079,WALM075,San Marcos,Home and lifestyle,59,1,2022-04-18,09:06:00,Ewallet,7,33%,59
2310,WALM028,Odessa,Fashion accessories,69,1,2022-04-19,20:24:00,Ewallet,9,48%,69
3158,WALM057,Euless,Fashion accessories,30,3,2022-04-20,18:40:00,Ewallet,4,33%,90
9047,WALM082,Weslaco,Home and lifestyle,24,2,2022-04-21,08:29:00,Cash,5,33%,48
9686,WALM058,Port Arthur,Fashion accessories,36,1,2022-04-22,07:59:00,Cash,6,33%,36
1926,WALM081,Friendswood,Fashion accessories,69,3,2022-04-23,14:56:00,Ewallet,8,33%,207
2786,WALM088,Cleburne,Fashion accessories,36,2,2022-04-24,21:16:00,Ewallet,9,33%,72
2966,WALM011,Lubbock,Fashion accessories,41,3,2022-04-25,07:41:00,Ewallet,5,48%,123
2935,WALM062,Galveston,Home and lifestyle,67,3,2022-04-26,20:50:00,Ewallet,4,33%,201
9363,WALM050,Victoria,Home and lifestyle,60,2,2022-04-27,15:06:00,Credit card,7,48%,120
2993,WALM042,Bryan,Home and lifestyle,42,2,2022-04-28,10:57:00,Ewallet,6,48%,84
9625,WALM075,San Marcos,Home and lifestyle,70,1,2022-04-29,15:05:00,Cash,4,33%,70
1302,WALM006,El Paso,Fashion accessories,66,3,2022-04-30,13:35:00,Ewallet,4,48%,198
1241,WALM056,Rowlett,Home and lifestyle,63,1,2022-05-01,07:00:00,Ewallet,4,33%,63
1775,WALM044,Pharr,Home and lifestyle,32,3,2022-05-02,16:10:00,Ewallet,6,48%,96
3089,WALM022,Mesquite,Home and lifestyle,27,3,2022-05-03,06:34:00,Ewallet,5,48%,81
2015,WALM006,El Paso,Home and lifestyle,30,2,2022-05-04,17:20:00,Ewallet,7,48%,60
1107,WALM055,Waxahachie,Home and lifestyle,73,1,2022-05-05,08:52:00,Ewallet,9,33%,73
1993,WALM015,Grand Prairie,Home and lifestyle,41,3,2022-05-06,14:03:00,Ewallet,7,48%,123
2546,WALM040,Edinburg,Fashion accessories,41,3,2022-05-07,19:51:00,Ewallet,4,48%,123
1592,WALM052,Mansfield,Fashion accessories,39,3,2022-05-08,15:48:00,Ewallet,7,57%,117
1842,WALM058,Port Arthur,Fashion accessories,59,3,2022-05-09,06:34:00,Ewallet,9,33%,177
2552,WALM094,Alamo,Fashion accessories,34,1,2022-05-10,13:54:00,Ewallet,7,33%,34
9193,WALM038,Sugar Land,Home and lifestyle,63,2,2022-05-11,06:30:00,Cash,4,48%,126
1865,WALM045,Missouri City,Home and lifestyle,72,3,2022-05-12,13:24:00,Credit card,9,48%,216
9210,WALM075,San Marcos,Fashion accessories,52,3,2022-05-13,10:16:00,Cash,3,33%,156
9426,WALM099,Weatherford,Fashion accessories,84,2,2022-05-14,06:36:00,Cash,5,18%,168
9498,WALM065,Texas City,Fashion accessories,20,3,2022-05-15,07:46:00,Cash,7,33%,60
1002,WALM013,Irving,Fashion accessories,53,2,2022-05-16,10:09:00,Ewallet,8,48%,106
2082,WALM076,Huntsville,Fashion accessories,15,3,2022-05-17,17:28:00,Ewallet,5,33%,45
9421,WALM050,Victoria,Home and lifestyle,62,2,2022-05-18,11:01:00,Credit card,7,48%,124
9734,WALM099,Weatherford,Fashion accessories,46,2,2022-05-19,10:29:00,Cash,5,18%,92
1410,WALM081,Friendswood,Fashion accessories,71,2,2022-05-20,16:09:00,Ewallet,9,33%,142
3148,WALM001,Houston,Fashion accessories,54,1,2022-05-21,19:20:00,Ewallet,5,36%,54
9388,WALM003,San Antonio,Fashion accessories,72,3,2022-05-22,14:21:00,Cash,6,48%,216
9451,WALM054,Sherman,Home and lifestyle,51,2,2022-05-23,07:14:00,Cash,6,21%,102
9571,WALM056,Rowlett,Home and lifestyle,72,1,2022-05-24,16:02:00,Cash,5,33%,72
1409,WALM071,Lufkin,Home and lifestyle,49,1,2022-05-25,21:11:00,Ewallet,6,33%,49
1680,WALM060,DeSoto,Fashion accessories,23,3,2022-05-26,09:18:00,Ewallet,5,33%,69
9397,WALM084,Schertz,Home and lifestyle,17,1,2022-05-27,16:36:00,Cash,6,33%,17
1347,WALM046,Temple,Home and lifestyle,17,2,2022-05-28,22:17:00,Ewallet,7,48%,34
1634,WALM097,Alice,Fashion accessories,23,3,2022-05-29,20:01:00,Ewallet,9,18%,69
8916,WALM099,Weatherford,Fashion accessories,55,2,2022-05-30,14:06:00,Cash,4,18%,110
9739,WALM084,Schertz,Home and lifestyle,63,1,2022-05-31,11:56:00,Cash,7,33%,63
1469,WALM020,Killeen,Home and lifestyle,68,2,2022-06-01,09:58:00,Ewallet,9,48%,136
2336,WALM091,Little Elm,Fashion accessories,41,3,2022-06-02,08:54:00,Ewallet,5,33%,123
9939,WALM029,Round Rock,Home and lifestyle,28,3,2022-06-03,10:53:00,Cash,5,48%,84
2308,WALM085,Kerrville,Fashion accessories,80,3,2022-06-04,13:49:00,Ewallet,9,33%,240
2756,WALM080,Nacogdoches,Fashion accessories,63,2,2022-06-05,09:46:00,Ewallet,9,33%,126
1765,WALM079,La Porte,Home and lifestyle,70,2,2022-06-06,10:23:00,Ewallet,4,33%,140
2065,WALM014,Amarillo,Home and lifestyle,28,3,2022-06-07,11:26:00,Ewallet,9,48%,84
2432,WALM052,Mansfield,Fashion accessories,39,2,2022-06-08,10:50:00,Ewallet,9,57%,78
3035,WALM026,Denton,Home and lifestyle,84,2,2022-06-09,18:49:00,Ewallet,9,48%,168
9501,WALM084,Schertz,Home and lifestyle,37,3,2022-06-10,15:48:00,Cash,3,33%,111
2258,WALM049,North Richland Hills,Fashion accessories,35,2,2022-06-11,09:36:00,Ewallet,6,48%,70
9346,WALM050,Victoria,Fashion accessories,72,2,2022-06-12,10:49:00,Credit card,6,48%,144
9588,WALM086,Rosenberg,Fashion accessories,19,1,2022-06-13,08:51:00,Cash,4,33%,19
9643,WALM084,Schertz,Home and lifestyle,22,3,2022-06-14,12:32:00,Cash,5,33%,66
9970,WALM046,Temple,Fashion accessories,26,2,2022-06-15,15:23:00,Cash,7,48%,52
1100,WALM047,Flower Mound,Fashion accessories,49,3,2022-06-16,14:03:00,Ewallet,9,48%,147
2170,WALM026,Denton,Fashion accessories,23,3,2022-06-17,18:34:00,Ewallet,4,48%,69
9194,WALM054,Sherman,Fashion accessories,39,3,2022-06-18,07:21:00,Cash,7,33%,117
9480,WALM099,Weatherford,Fashion accessories,37,1,2022-06-19,09:20:00,Cash,3,18%,37
3081,WALM007,Arlington,Home and lifestyle,40,1,2022-06-20,16:57:00,Ewallet,5,48%,40
8924,WALM087,Waxahachie,Fashion accessories,25,2,2022-06-21,08:11:00,Cash,7,33%,50
9239,WALM050,Victoria,Home and lifestyle,84,1,2022-06-22,08:43:00,Credit card,5,48%,84
9007,WALM056,Rowlett,Home and lifestyle,35,2,2022-06-23,16:48:00,Cash,4,33%,70
2510,WALM030,Richardson,Fashion accessories,42,3,2022-06-24,17:24:00,Ewallet,4,48%,126
2604,WALM066,Grapevine,Fashion accessories,50,2,2022-06-25,22:53:00,Ewallet,5,33%,100
1445,WALM003,San Antonio,Home and lifestyle,38,1,2022-06-26,10:44:00,Ewallet,4,36%,38
9190,WALM089,Southlake,Fashion accessories,33,2,2022-06-27,09:34:00,Cash,4,33%,66
2353,WALM008,Corpus Christi,Home and lifestyle,83,2,2022-06-28,13:15:00,Ewallet,9,48%,166
3052,WALM091,Little Elm,Fashion accessories,81,1,2022-06-29,13:22:00,Ewallet,4,33%,81
9351,WALM087,Waxahachie,Home and lifestyle,19,3,2022-06-30,11:23:00,Cash,7,33%,57
9672,WALM073,Seguin,Fashion accessories,65,1,2022-07-01,14:04:00,Cash,6,33%,65
1359,WALM044,Pharr,Home and lifestyle,20,3,2022-07-02,19:14:00,Ewallet,9,48%,60
2489,WALM037,League City,Home and lifestyle,16,2,2022-07-03,07:12:00,Ewallet,4,48%,32
2697,WALM030,Richardson,Home and lifestyle,66,3,2022-07-04,20:00:00,Ewallet,6,48%,198
2886,WALM091,Little Elm,Fashion accessories,62,3,2022-07-05,07:43:00,Ewallet,5,33%,186
1860,WALM061,Cedar Park,Fashion accessories,18,2,2022-07-06,17:58:00,Ewallet,5,33%,36
3014,WALM061,Cedar Park,Fashion accessories,66,3,2022-07-07,14:02:00,Ewallet,6,33%,198
9354,WALM030,Richardson,Fashion accessories,61,2,2022-07-08,15:32:00,Cash,3,48%,122
1580,WALM035,San Angelo,Fashion accessories,46,1,2022-07-09,13:31:00,Ewallet,4,48%,46
2988,WALM078,Del Rio,Fashion accessories,41,2,2022-07-10,06:04:00,Ewallet,6,33%,82
1582,WALM008,Corpus Christi,Fashion accessories,49,3,2022-07-11,08:14:00,Ewallet,7,48%,147
9585,WALM025,Waco,Home and lifestyle,40,3,2022-07-12,06:37:00,Cash,6,48%,120
2043,WALM080,Nacogdoches,Home and lifestyle,73,3,2022-07-13,15:12:00,Ewallet,7,33%,219
2681,WALM059,Pflugerville,Home and lifestyle,19,2,2022-07-14,06:25:00,Ewallet,9,33%,38
9519,WALM054,Sherman,Home and lifestyle,83,2,2022-07-15,12:04:00,Cash,6,21%,166
1135,WALM042,Bryan,Home and lifestyle,63,3,2022-07-16,11:55:00,Ewallet,9,48%,189
8948,WALM055,Waxahachie,Fashion accessories,21,1,2022-07-17,06:20:00,Cash,6,33%,21
1081,WALM044,Pharr,Home and lifestyle,82,3,2022-07-18,20:40:00,Ewallet,5,48%,246
9654,WALM032,Tyler,Fashion accessories,25,3,2022-07-19,16:10:00,Cash,6,48%,75
1756,WALM040,Edinburg,Fashion accessories,73,1,2022-07-20,16:07:00,Ewallet,9,48%,73
2173,WALM015,Grand Prairie,Home and lifestyle,26,1,2022-07-21,10:50:00,Ewallet,6,48%,26
2957,WALM077,Coppell,Home and lifestyle,70,1,2022-07-22,13:33:00,Ewallet,5,33%,70
3145,WALM045,Missouri City,Home and lifestyle,64,3,2022-07-23,13:36:00,Credit card,8,48%,192
8961,WALM056,Rowlett,Home and lifestyle,58,3,2022-07-24,07:20:00,Cash,3,33%,174
9425,WALM009,Plano,Home and lifestyle,16,1,2022-07-25,08:50:00,Cash,7,48%,16
9935,WALM069,Rockwall,Home and lifestyle,23,2,2022-07-26,10:06:00,Cash,7,33%,46
1052,WALM082,Weslaco,Fashion accessories,29,3,2022-07-27,18:51:00,Cash,4,33%,87
1392,WALM023,Midland,Fashion accessories,16,3,2022-07-28,16:05:00,Ewallet,8,48%,48
1952,WALM001,Houston,Fashion accessories,38,3,2022-07-29,13:23:00,Ewallet,4,36%,114
3108,WALM022,Mesquite,Fashion accessories,78,3,2022-07-30,18:01:00,Ewallet,5,48%,234
9092,WALM084,Schertz,Fashion accessories,50,3,2022-07-31,06:37:00,Cash,7,33%,150
9253,WALM065,Texas City,Home and lifestyle,79,3,2022-08-01,11:06:00,Cash,4,33%,237
9580,WALM099,Weatherford,Fashion accessories,63,3,2022-08-02,15:22:00,Cash,4,18%,189
1032,WALM064,Bedford,Fashion accessories,78,3,2022-08-03,14:49:00,Ewallet,8,33%,234
1261,WALM075,San Marcos,Home and lifestyle,22,3,2022-08-04,08:58:00,Ewallet,5,33%,66
2679,WALM076,Huntsville,Home and lifestyle,56,2,2022-08-05,19:08:00,Ewallet,4,33%,112
9132,WALM046,Temple,Fashion accessories,79,2,2022-08-06,12:05:00,Cash,7,48%,158
9878,WALM069,Rockwall,Fashion accessories,35,1,2022-08-07,06:40:00,Cash,6,33%,35
1159,WALM026,Denton,Home and lifestyle,40,2,2022-08-08,15:58:00,Ewallet,8,48%,80
1377,WALM059,Pflugerville,Home and lifestyle,32,1,2022-08-09,07:02:00,Ewallet,6,33%,32
2093,WALM007,Arlington,Home and lifestyle,65,3,2022-08-10,22:40:00,Ewallet,5,48%,195
8930,WALM058,Port Arthur,Fashion accessories,56,2,2022-08-11,14:40:00,Cash,3,33%,112
9418,WALM054,Sherman,Fashion accessories,62,2,2022-08-12,11:03:00,Cash,7,33%,124
